"","Language_ID","GB020","GB021","GB022","GB023","GB024","GB025","GB026","GB027","GB028","GB030","GB031","GB035","GB036","GB037","GB038","GB039","GB041","GB042","GB043","GB044","GB046","GB047","GB048","GB049","GB051","GB052","GB053","GB054","GB057","GB058","GB059","GB065","GB068","GB069","GB070","GB071","GB072","GB073","GB074","GB075","GB079","GB080","GB081","GB082","GB083","GB084","GB086","GB089","GB090","GB091","GB092","GB093","GB094","GB095","GB096","GB098","GB099","GB103","GB104","GB105","GB107","GB108","GB109","GB110","GB111","GB113","GB114","GB115","GB116","GB117","GB118","GB119","GB120","GB121","GB122","GB123","GB124","GB126","GB127","GB129","GB130","GB131","GB132","GB133","GB134","GB135","GB136","GB137","GB138","GB139","GB140","GB146","GB147","GB148","GB149","GB150","GB151","GB152","GB155","GB156","GB158","GB159","GB160","GB165","GB166","GB167","GB170","GB171","GB172","GB177","GB184","GB185","GB186","GB187","GB188","GB192","GB193","GB196","GB197","GB198","GB203","GB204","GB250","GB252","GB253","GB254","GB256","GB257","GB260","GB262","GB263","GB264","GB265","GB266","GB270","GB273","GB275","GB276","GB285","GB286","GB291","GB296","GB297","GB298","GB299","GB300","GB301","GB302","GB303","GB304","GB305","GB306","GB309","GB312","GB313","GB314","GB315","GB316","GB317","GB318","GB319","GB320","GB321","GB322","GB323","GB324","GB325","GB326","GB327","GB328","GB329","GB330","GB331","GB333","GB334","GB335","GB336","GB400","GB401","GB402","GB403","GB408","GB409","GB410","GB415","GB421","GB422","GB430","GB431","GB432","GB433","GB519","GB520","GB521","GB522","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID.y","Closest_ISO369P3code","First_Year_Of_Documentation","Last_Year_Of_Documentation","LMP_POP1","AES","EGIDS","L1_POP","nochildren"
"21","adny1235",0,0,0,0,NA,1,0,NA,0,0,NA,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,1,NA,1,NA,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,NA,NA,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,1,0,0,NA,NA,0,1,0,0,0,0,0,0,"Adnyamathanha","Australia",-30.1451,138.671,"adny1235","adt","AU","pama1250","","adt",NA,NA,130,"shifting","8b",130,1
"22","adon1237",0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,1,0,1,0,NA,NA,1,1,0,1,0,0,0,0,0,NA,0,0,NA,NA,1,1,1,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,1,1,0,0,0,NA,0,0,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,0,NA,NA,0,0,0,1,0,1,0,1,"Adonara","Papunesia",-8.32027,123.159,"adon1237","adr","ID","aust1307","","adr",NA,NA,17000,"not endangered","6a",17000,0
"23","adze1240",0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,NA,1,NA,1,0,0,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,2,0,0,NA,2,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1,0,1,0,0,0,0,1,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,"Adzera","Papunesia",-6.39394,146.294,"adze1240","adz","PG","aust1307","","adz",NA,NA,28900,"threatened","4",28900,0
"24","aeky1238",0,0,0,0,NA,2,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,NA,0,1,1,0,0,1,1,NA,NA,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,1,NA,1,0,0,NA,NA,NA,0,1,NA,NA,0,0,NA,NA,0,NA,NA,0,1,0,0,1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,1,0,0,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,1,0,0,1,1,NA,NA,NA,NA,1,0,0,NA,"Aekyom","Papunesia",-5.88478,141.532,"aeky1238","awi","PG","kamu1264","","awi",NA,NA,8000,"not endangered","5",8000,0
"25","afad1236",NA,NA,NA,NA,2,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,1,0,0,NA,0,NA,0,3,1,1,NA,0,NA,0,NA,NA,0,1,0,1,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,1,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Afade","Africa",12.0551,14.6343,"afad1236","aal","CM;NG","afro1255","","aal",NA,NA,36000,"threatened","6b",36000,1
"26","afar1241",0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,NA,0,0,NA,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,NA,0,1,1,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,NA,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,1,"Afar","Africa",12.2281,41.8083,"afar1241","aar","DJ;ER;ET","afro1255","","aar",NA,NA,1078200,"not endangered","2",1078200,0
"27","aghe1239",0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,NA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,0,1,NA,NA,1,0,0,0,0,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,NA,0,NA,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,"Aghem","Africa",6.38956,10.0807,"aghe1239","agq","CM","atla1278","","agq",NA,NA,26700,"not endangered","5",26700,0
"28","aghu1254",NA,0,NA,NA,2,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0,0,NA,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,"Aghu Tharnggalu","Australia",-13.735,142.426,"aghu1254","ggr","AU","pama1250","","ggr",NA,NA,0,"extinct",NA,0,0
"29","aghu1255",0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,NA,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,NA,0,1,NA,0,NA,1,0,1,0,0,1,1,NA,1,1,0,0,1,0,NA,NA,0,1,1,0,NA,NA,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,"Aghu","Papunesia",-6.34674,140.043,"aghu1255","ahh","ID","nucl1709","","ahh",NA,NA,3000,"threatened","6b",3000,1
"30","aghw1237",1,NA,1,0,1,1,NA,1,0,1,0,0,0,0,0,1,0,0,0,1,NA,1,1,0,1,0,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,NA,0,0,1,1,1,NA,1,NA,NA,0,0,0,1,0,NA,NA,NA,1,1,0,1,NA,0,1,0,1,0,NA,NA,NA,0,1,1,1,NA,0,0,0,0,0,NA,NA,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,NA,0,1,NA,0,0,0,0,1,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aghwan","Eurasia",40.374444,47.126667,"aghw1237","xag","AZ","nakh1245","","xag",500,700,NA,NA,NA,NA,NA
"31","agob1244",0,0,0,0,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,"Agob-Ende-Kawam","Papunesia",-9.08521,142.532,"agob1244","kit","PG","paho1240","","kit",NA,NA,2440,"not endangered","5",2440,0
"32","agua1253",NA,1,1,NA,3,1,0,1,0,0,0,1,0,1,0,0,NA,0,0,1,NA,1,1,1,0,0,NA,0,0,0,NA,1,1,0,1,1,1,1,0,NA,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,NA,1,1,NA,0,0,0,1,1,1,0,1,NA,1,1,1,NA,NA,0,1,NA,0,1,0,0,1,1,1,0,1,0,1,0,0,NA,NA,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Aguaruna","South America",-5.30044,-77.9218,"agua1253","agr","PE","jiva1245","","agr",NA,NA,38300,"threatened","4",38300,0
"33","agus1235",NA,NA,NA,0,NA,1,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,0,0,2,0,1,0,1,0,1,1,0,1,1,NA,0,0,1,0,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,1,NA,NA,2,1,0,0,NA,NA,NA,0,1,NA,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,1,0,NA,NA,NA,NA,NA,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,0,NA,1,NA,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,0,0,NA,NA,0,0,0,1,NA,NA,0,1,"Agusan Manobo","Papunesia",8.62731,125.742,"agus1235","msm","PH","aust1307","","msm",NA,NA,60000,"not endangered","5",60000,0
"34","agut1237",1,1,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,0,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,NA,NA,NA,1,NA,0,2,1,0,0,NA,1,0,0,1,1,0,1,0,0,0,NA,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,NA,NA,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,0,NA,NA,0,0,0,0,1,1,0,1,"Agutaynen","Papunesia",10.5328,119.655,"agut1237","agn","PH","aust1307","","agn",NA,NA,15000,"not endangered","5",15000,0
"35","aheu1239",0,0,0,0,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,"Thavung","Eurasia",17.7655,104.229,"aheu1239","thm","LA;TH","aust1305","","thm",NA,NA,2520,"shifting","6b",2520,1
"36","ahin1234",1,1,1,0,NA,1,NA,NA,0,0,0,1,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,0,1,NA,NA,1,1,1,1,0,0,1,1,1,1,1,0,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,1,NA,1,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,NA,1,0,1,NA,0,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1,NA,NA,NA,0,NA,0,0,0,1,1,NA,NA,1,0,1,0,0,NA,NA,1,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,0,"Ahin-Kayapa Kalanguya","Papunesia",16.321,120.90003,"ahin1234","kak","PH","aust1307","","kak",NA,NA,15000,"not endangered","5",15000,0
"37","ahom1240",0,0,0,0,2,2,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,NA,"Ahom","Eurasia",27.2778,88.464,"ahom1240","aho","IN","taik1256","","aho",NA,NA,0,"extinct","9",0,1
"38","aika1237",0,0,0,0,1,NA,NA,1,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,1,NA,NA,0,0,0,0,0,0,NA,3,1,NA,1,NA,1,1,NA,NA,0,1,NA,0,1,1,1,1,0,1,1,1,0,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,1,NA,0,3,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,0,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aikanã","South America",-12.6695,-60.5353,"aika1237","tba","BR","","","tba",NA,NA,180,"threatened","6b",180,1
"39","aime1238",1,1,0,1,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,NA,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,2,0,0,0,2,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,NA,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,"Aimele","Papunesia",-6.68656,142.656,"aime1238","ail","PG","bosa1245","","ail",NA,NA,140,"shifting","7",140,1
"40","ainu1240",0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,NA,1,1,NA,NA,0,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,NA,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,NA,NA,0,0,0,1,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,"Hokkaido Ainu","Eurasia",43.633654,142.46167,"ainu1240","ain","JP","ainu1252","","ain",NA,NA,15,"nearly extinct","8b",15,1
"41","aito1238",1,0,0,1,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aiton","Eurasia",26.5145,92.3169,"aito1238","aio","IN","taik1256","","aio",NA,NA,1500,"shifting","6b",1500,1
"42","ajab1235",1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,NA,0,1,0,1,0,NA,0,NA,1,0,1,NA,0,0,0,0,NA,0,0,0,0,1,0,1,0,0,1,0,0,0,0,NA,NA,0,1,0,0,2,0,0,0,2,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,"Aja (Benin)","Africa",7.06634,1.64992,"ajab1235","ajg","BJ;TG","atla1278","","ajg",NA,NA,512000,"not endangered","5",512000,0
"43","ajas1235",NA,0,0,NA,1,2,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,2,1,1,0,1,0,NA,1,0,NA,1,0,0,1,1,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,0,0,1,0,NA,NA,NA,0,NA,0,1,NA,0,1,0,1,0,NA,1,1,1,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,1,0,0,NA,0,0,0,NA,NA,NA,0,1,NA,NA,0,0,NA,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aja (South Sudan)","Africa",8.58003,25.6122,"ajas1235","aja","SS","kres1240","","aja",NA,NA,200,"shifting","8b",200,1
"44","ajie1238",0,0,0,0,1,2,0,1,1,0,1,1,0,0,0,0,NA,0,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,2,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,NA,1,1,0,1,NA,NA,NA,1,NA,0,2,0,1,0,NA,1,NA,0,0,1,0,0,NA,NA,0,NA,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2,0,0,NA,2,NA,NA,NA,NA,1,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1,0,1,NA,NA,NA,NA,1,NA,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,0,1,1,0,0,0,0,NA,1,NA,NA,NA,NA,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,NA,"Ajië","Papunesia",-21.3029,165.468,"ajie1238","aji","NC","aust1307","","aji",NA,NA,4040,"not endangered","5",4040,0
"45","ajyi1238",NA,0,NA,NA,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,1,NA,1,NA,NA,0,1,NA,2,0,NA,NA,NA,1,NA,0,NA,NA,NA,NA,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,1,1,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,1,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,1,0,NA,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,NA,NA,0,NA,"Ajyíninka Apurucayali","South America",-9.82364,-74.61947,"ajyi1238","cpc","PE","araw1281","","cpc",NA,NA,4000,"threatened","6b",4000,1
